story_id,person,aliases,predicted_type,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,37,"keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad .",1.0,1.0,pikirnya .,"Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .","pikirnya . [SEP] keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad . [SEP] Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,39,"di sana , ia melihat kedua anak itu sedang bermain dengan burung merbuk kesayangan mereka .",1.0,1.0,"Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .","Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . ''","Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal . [SEP] di sana , ia melihat kedua anak itu sedang bermain dengan burung merbuk kesayangan mereka . [SEP] Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . ''",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,41,"`` wa'alaikumussalam , wak jawab ahmad dan muhammad .",1.0,1.0,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . ''",`` Burung kalian sangat jinak .,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . '' [SEP] `` wa'alaikumussalam , wak jawab ahmad dan muhammad . [SEP] `` Burung kalian sangat jinak .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,42,`` burung kalian sangat jinak .,1.0,1.0,"`` Wa'alaikumussalam , Wak jawab Ahmad dan Muhammad .",Mau tidak kalian menjualnya kepadaku ?,"`` Wa'alaikumussalam , Wak jawab Ahmad dan Muhammad . [SEP] `` burung kalian sangat jinak . [SEP] Mau tidak kalian menjualnya kepadaku ?",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,45,"namun , ahmad dan muhammad segera menolak maaf , wak .",1.0,1.0,"Berapa pun harganya , aku akan membayar tawarnya .",Burung ini tidak kami jual .,"Berapa pun harganya , aku akan membayar tawarnya . [SEP] namun , ahmad dan muhammad segera menolak maaf , wak . [SEP] Burung ini tidak kami jual .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,46,burung ini tidak kami jual .,1.0,1.0,"Namun , Ahmad dan Muhammad segera menolak Maaf , Wak .",Burung ini sudah seperti saudara kami sendiri . '',"Namun , Ahmad dan Muhammad segera menolak Maaf , Wak . [SEP] burung ini tidak kami jual . [SEP] Burung ini sudah seperti saudara kami sendiri . ''",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,47,burung ini sudah seperti saudara kami sendiri . '',1.0,1.0,Burung ini tidak kami jual .,"Melihat ayah mereka pulang dari sawah , Wak Pawang Merbuk pun berbicara langsung kepada Pak Ahmad dan menyampaikan keinginannya untuk membeli burung itu .","Burung ini tidak kami jual . [SEP] burung ini sudah seperti saudara kami sendiri . '' [SEP] Melihat ayah mereka pulang dari sawah , Wak Pawang Merbuk pun berbicara langsung kepada Pak Ahmad dan menyampaikan keinginannya untuk membeli burung itu .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,48,"melihat ayah mereka pulang dari sawah , wak pawang merbuk pun berbicara langsung kepada pak ahmad dan menyampaikan keinginannya untuk membeli burung itu .",1.0,1.0,Burung ini sudah seperti saudara kami sendiri . '',"Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .","Burung ini sudah seperti saudara kami sendiri . '' [SEP] melihat ayah mereka pulang dari sawah , wak pawang merbuk pun berbicara langsung kepada pak ahmad dan menyampaikan keinginannya untuk membeli burung itu . [SEP] Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,50,`` bagaimana jika dua-tiga hari lagi wak pawang datang kembali ?,1.0,1.0,"Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .",Aku akan membujuk anak-anakku lebih dulu ujarnya .,"Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan . [SEP] `` bagaimana jika dua-tiga hari lagi wak pawang datang kembali ? [SEP] Aku akan membujuk anak-anakku lebih dulu ujarnya .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,52,"dengan penuh ambisi , wak pawang merbuk pulang sambil membayangkan dirinya menjadi raja .",1.0,1.0,Aku akan membujuk anak-anakku lebih dulu ujarnya .,"Beberapa hari kemudian , Ibu Ahmad dan Muhammad mengambil keputusan sendiri .","Aku akan membujuk anak-anakku lebih dulu ujarnya . [SEP] dengan penuh ambisi , wak pawang merbuk pulang sambil membayangkan dirinya menjadi raja . [SEP] Beberapa hari kemudian , Ibu Ahmad dan Muhammad mengambil keputusan sendiri .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,54,"saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .",1.0,1.0,"Beberapa hari kemudian , Ibu Ahmad dan Muhammad mengambil keputusan sendiri .","Dalam hatinya , ia berpikir Kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . ''","Beberapa hari kemudian , Ibu Ahmad dan Muhammad mengambil keputusan sendiri . [SEP] saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya . [SEP] Dalam hatinya , ia berpikir Kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . ''",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,55,"dalam hatinya , ia berpikir kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . ''",1.0,1.0,"Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .","Setelah memanggang burung itu , ia meletakkannya di atas perapian .","Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya . [SEP] dalam hatinya , ia berpikir kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . '' [SEP] Setelah memanggang burung itu , ia meletakkannya di atas perapian .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,56,"setelah memanggang burung itu , ia meletakkannya di atas perapian .",1.0,1.0,"Dalam hatinya , ia berpikir Kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . ''","Sementara itu , di sawah , Ahmad tiba-tiba merasakan firman tidak enak .","Dalam hatinya , ia berpikir Kalau burung ini kujual setelah dimasak , tentu harganya lebih mahal . '' [SEP] setelah memanggang burung itu , ia meletakkannya di atas perapian . [SEP] Sementara itu , di sawah , Ahmad tiba-tiba merasakan firman tidak enak .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,61,"setibanya di rumah , mereka langsung mencari burung kesayangan mereka .",1.0,1.0,Mereka segera bergegas pulang .,"Dengan wajah yang dibuat-buat sedih , ibu mereka berkata Anak-anakku , burung kalian tadi dimakan oleh kucing .","Mereka segera bergegas pulang . [SEP] setibanya di rumah , mereka langsung mencari burung kesayangan mereka . [SEP] Dengan wajah yang dibuat-buat sedih , ibu mereka berkata Anak-anakku , burung kalian tadi dimakan oleh kucing .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,62,"dengan wajah yang dibuat-buat sedih , ibu mereka berkata anak-anakku , burung kalian tadi dimakan oleh kucing .",1.0,1.0,"Setibanya di rumah , mereka langsung mencari burung kesayangan mereka .","Daripada terbuang sia-sia , ibu memotong dan memanggangnya . ''","Setibanya di rumah , mereka langsung mencari burung kesayangan mereka . [SEP] dengan wajah yang dibuat-buat sedih , ibu mereka berkata anak-anakku , burung kalian tadi dimakan oleh kucing . [SEP] Daripada terbuang sia-sia , ibu memotong dan memanggangnya . ''",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,65,"namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .",1.0,1.0,Ahmad dan Muhammad hampir pingsan karena kesedihan .,"Ahmad memakan kepala burung , sementara Muhammad memakan hatinya .","Ahmad dan Muhammad hampir pingsan karena kesedihan . [SEP] namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu . [SEP] Ahmad memakan kepala burung , sementara Muhammad memakan hatinya .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,66,"ahmad memakan kepala burung , sementara muhammad memakan hatinya .",1.0,1.0,"Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .","Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .","Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu . [SEP] ahmad memakan kepala burung , sementara muhammad memakan hatinya . [SEP] Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .",1
1,Tokoh-11,['lelaki tua'],Lainnya,26,"dalam mimpinya , ia didatangi oleh seorang lelaki tua berjubah putih yang berkata hai , pawang merbuk .",0.014492753623188406,0.041420118343195256,"Suatu malam , setelah pulang dari memikat burung , Wak Pawang Merbuk bermimpi .","Di kampung ini , ada seekor burung merbuk yang sangat bertuah . ''","Suatu malam , setelah pulang dari memikat burung , Wak Pawang Merbuk bermimpi . [SEP] dalam mimpinya , ia didatangi oleh seorang lelaki tua berjubah putih yang berkata hai , pawang merbuk . [SEP] Di kampung ini , ada seekor burung merbuk yang sangat bertuah . ''",1
1,Tokoh-11,['lelaki tua'],Lainnya,32,"setelah berkata demikian , lelaki tua itu menghilang .",0.014492753623188406,0.041420118343195256,Burung itu dimiliki oleh Ahmad dan Muhammad . '',Wak Pawang Merbuk terbangun dengan perasaan heran dan penuh harapan .,"Burung itu dimiliki oleh Ahmad dan Muhammad . '' [SEP] setelah berkata demikian , lelaki tua itu menghilang . [SEP] Wak Pawang Merbuk terbangun dengan perasaan heran dan penuh harapan .",1
1,Tokoh-12,['hai'],Lainnya,26,"dalam mimpinya , ia didatangi oleh seorang lelaki tua berjubah putih yang berkata hai , pawang merbuk .",0.0,0.014792899408284023,"Suatu malam , setelah pulang dari memikat burung , Wak Pawang Merbuk bermimpi .","Di kampung ini , ada seekor burung merbuk yang sangat bertuah . ''","Suatu malam , setelah pulang dari memikat burung , Wak Pawang Merbuk bermimpi . [SEP] dalam mimpinya , ia didatangi oleh seorang lelaki tua berjubah putih yang berkata hai , pawang merbuk . [SEP] Di kampung ini , ada seekor burung merbuk yang sangat bertuah . ''",1
1,Tokoh-13,['firman'],Lainnya,57,"sementara itu , di sawah , ahmad tiba-tiba merasakan firman tidak enak .",0.0,0.0,"Setelah memanggang burung itu , ia meletakkannya di atas perapian .","`` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .","Setelah memanggang burung itu , ia meletakkannya di atas perapian . [SEP] sementara itu , di sawah , ahmad tiba-tiba merasakan firman tidak enak . [SEP] `` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .",1
1,Tokoh-14,['gajah putih kerajaan'],Lainnya,71,ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon .,0.0,0.005917159763313605,"Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .","Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .","Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja . [SEP] ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon . [SEP] Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .",1
